Started
Inited
Graph Inited
Solved 0
Solved 1
Solved 2
x[0] = 179, v[0] = 0
x[4373] = -4322.42, v[4373] = 422.552
x[4374] = -4320.3, v[4374] = 422.776
x[4375] = -4318.19, v[4375] = 422.614
x[4376] = -4316.08, v[4376] = 421.969
x[4377] = -4313.97, v[4377] = 420.748
x[4378] = -4311.87, v[4378] = 418.868
x[4379] = -4309.78, v[4379] = 416.255
x[4380] = -4307.71, v[4380] = 412.85
x[4381] = -4305.65, v[4381] = 408.604
x[4382] = -4303.62, v[4382] = 403.481
x[4383] = -4301.62, v[4383] = 397.463
x[4384] = -4299.65, v[4384] = 390.541
x[4385] = -4297.71, v[4385] = 382.723
x[4386] = -4295.82, v[4386] = 374.03
x[4387] = -4293.97, v[4387] = 364.492
x[4388] = -4292.17, v[4388] = 354.153
x[4389] = -4290.43, v[4389] = 343.064
x[4390] = -4288.74, v[4390] = 331.285
x[4391] = -4287.12, v[4391] = 318.881
x[4392] = -4285.56, v[4392] = 305.922
x[4393] = -4284.06, v[4393] = 292.481
x[4394] = -4282.63, v[4394] = 278.63
x[4395] = -4281.27, v[4395] = 264.444
x[4396] = -4279.99, v[4396] = 249.995
x[4397] = -4278.77, v[4397] = 235.354
x[4398] = -4277.63, v[4398] = 220.588
x[4399] = -4276.57, v[4399] = 205.76
x[4400] = -4275.57, v[4400] = 190.931
x[4401] = -4274.66, v[4401] = 176.157
x[4402] = -4273.81, v[4402] = 161.49
x[4403] = -4273.04, v[4403] = 146.977
x[4404] = -4272.34, v[4404] = 132.663
x[4405] = -4271.72, v[4405] = 118.587
x[4406] = -4271.16, v[4406] = 104.788
x[4407] = -4270.67, v[4407] = 91.2982
x[4408] = -4270.24, v[4408] = 78.1497
x[4409] = -4269.89, v[4409] = 65.3716
x[4410] = -4269.59, v[4410] = 52.9908
x[4411] = -4269.36, v[4411] = 41.0329
x[4412] = -4269.18, v[4412] = 29.522
x[4413] = -4269.06, v[4413] = 18.4813
x[4414] = -4269, v[4414] = 7.933
x[4415] = -4268.98, v[4415] = -2.10149
x[4416] = -4269.02, v[4416] = -11.6012
x[4417] = -4269.1, v[4417] = -20.5458
x[4418] = -4269.22, v[4418] = -28.9155
x[4419] = -4269.39, v[4419] = -36.691
x[4420] = -4269.59, v[4420] = -43.8537
x[4421] = -4269.83, v[4421] = -50.3857
x[4422] = -4270.09, v[4422] = -56.2699
x[4423] = -4270.39, v[4423] = -61.4905
x[4424] = -4270.71, v[4424] = -66.0325
x[4425] = -4271.05, v[4425] = -69.8826
x[4426] = -4271.41, v[4426] = -73.0289
x[4427] = -4271.78, v[4427] = -75.4614
x[4428] = -4272.16, v[4428] = -77.1717
x[4429] = -4272.55, v[4429] = -78.1536
x[4430] = -4272.94, v[4430] = -78.4032
x[4431] = -4273.33, v[4431] = -77.9183
x[4432] = -4273.72, v[4432] = -76.6995
x[4433] = -4274.1, v[4433] = -74.7493
x[4434] = -4274.47, v[4434] = -72.0726
x[4435] = -4274.82, v[4435] = -68.6764
x[4436] = -4275.16, v[4436] = -64.57
x[4437] = -4275.47, v[4437] = -59.7644
x[4438] = -4275.75, v[4438] = -54.2727
x[4439] = -4276.01, v[4439] = -48.1097
x[4440] = -4276.24, v[4440] = -41.2918
x[4441] = -4276.42, v[4441] = -33.8369
x[4442] = -4276.57, v[4442] = -25.7642
x[4443] = -4276.68, v[4443] = -17.0943
x[4444] = -4276.74, v[4444] = -7.84871
x[4445] = -4276.76, v[4445] = 1.9497
x[4446] = -4276.72, v[4446] = 12.2771
x[4447] = -4276.64, v[4447] = 23.1085
x[4448] = -4276.49, v[4448] = 34.4178
x[4449] = -4276.29, v[4449] = 46.1774
x[4450] = -4276.03, v[4450] = 58.3585
x[4451] = -4275.71, v[4451] = 70.9306
x[4452] = -4275.32, v[4452] = 83.8614
x[4453] = -4274.87, v[4453] = 97.1165
x[4454] = -4274.35, v[4454] = 110.659
x[4455] = -4273.76, v[4455] = 124.45
x[4456] = -4273.11, v[4456] = 138.448
x[4457] = -4272.38, v[4457] = 152.606
x[4458] = -4271.58, v[4458] = 166.878
x[4459] = -4270.71, v[4459] = 181.211
x[4460] = -4269.77, v[4460] = 195.55
x[4461] = -4268.76, v[4461] = 209.837
x[4462] = -4267.67, v[4462] = 224.01
x[4463] = -4266.52, v[4463] = 238.006
x[4464] = -4265.29, v[4464] = 251.758
x[4465] = -4264, v[4465] = 265.197
x[4466] = -4262.64, v[4466] = 278.254
x[4467] = -4261.22, v[4467] = 290.861
x[4468] = -4259.73, v[4468] = 302.95
x[4469] = -4258.19, v[4469] = 314.456
x[4470] = -4256.59, v[4470] = 325.316
x[4471] = -4254.93, v[4471] = 335.476
x[4472] = -4253.23, v[4472] = 344.884
x[4473] = -4251.48, v[4473] = 353.5
x[4474] = -4249.7, v[4474] = 361.292
x[4475] = -4247.87, v[4475] = 368.237
x[4476] = -4246.01, v[4476] = 374.325
x[4477] = -4244.13, v[4477] = 379.559
x[4478] = -4242.22, v[4478] = 383.953
x[4479] = -4240.29, v[4479] = 387.533
x[4480] = -4238.34, v[4480] = 390.34
x[4481] = -4236.38, v[4481] = 392.424
x[4482] = -4234.42, v[4482] = 393.847
x[4483] = -4232.45, v[4483] = 394.683
x[4484] = -4230.47, v[4484] = 395.013
x[4485] = -4228.5, v[4485] = 394.924
x[4486] = -4226.52, v[4486] = 394.511
x[4487] = -4224.55, v[4487] = 393.873
x[4488] = -4222.58, v[4488] = 393.109
x[4489] = -4220.62, v[4489] = 392.322
x[4490] = -4218.66, v[4490] = 391.612
x[4491] = -4216.7, v[4491] = 391.077
x[4492] = -4214.75, v[4492] = 390.813
x[4493] = -4212.8, v[4493] = 390.909
x[4494] = -4210.84, v[4494] = 391.45
x[4495] = -4208.88, v[4495] = 392.513
x[4496] = -4206.92, v[4496] = 394.167
x[4497] = -4204.94, v[4497] = 396.471
x[4498] = -4202.95, v[4498] = 399.478
x[4499] = -4200.94, v[4499] = 403.227
x[4500] = -4198.92, v[4500] = 407.747
x[4501] = -4196.87, v[4501] = 413.056
x[4502] = -4194.79, v[4502] = 419.156
x[4503] = -4192.68, v[4503] = 426.041
x[4504] = -4190.53, v[4504] = 433.685
x[4505] = -4188.34, v[4505] = 442.052
x[4506] = -4186.11, v[4506] = 451.088
x[4507] = -4183.83, v[4507] = 460.724
x[4508] = -4181.5, v[4508] = 470.876
x[4509] = -4179.12, v[4509] = 481.443
x[4510] = -4176.69, v[4510] = 492.308
x[4511] = -4174.2, v[4511] = 503.342
x[4512] = -4171.65, v[4512] = 514.4
x[4513] = -4169.05, v[4513] = 525.329
x[4514] = -4166.4, v[4514] = 535.963
x[4515] = -4163.69, v[4515] = 546.135
x[4516] = -4160.94, v[4516] = 555.672
x[4517] = -4158.14, v[4517] = 564.407
x[4518] = -4155.29, v[4518] = 572.179
x[4519] = -4152.41, v[4519] = 578.837
x[4520] = -4149.5, v[4520] = 584.249
x[4521] = -4146.57, v[4521] = 588.303
x[4522] = -4143.62, v[4522] = 590.913
x[4523] = -4140.66, v[4523] = 592.019
x[4524] = -4137.7, v[4524] = 591.595
x[4525] = -4134.75, v[4525] = 589.644
x[4526] = -4131.81, v[4526] = 586.201
x[4527] = -4128.88, v[4527] = 581.331
x[4528] = -4125.99, v[4528] = 575.126
x[4529] = -4123.13, v[4529] = 567.703
x[4530] = -4120.31, v[4530] = 559.2
x[4531] = -4117.54, v[4531] = 549.767
x[4532] = -4114.82, v[4532] = 539.568
x[4533] = -4112.15, v[4533] = 528.771
x[4534] = -4109.53, v[4534] = 517.546
x[4535] = -4106.97, v[4535] = 506.061
x[4536] = -4104.47, v[4536] = 494.475
x[4537] = -4102.03, v[4537] = 482.942
x[4538] = -4099.64, v[4538] = 471.6
x[4539] = -4097.31, v[4539] = 460.577
x[4540] = -4095.03, v[4540] = 449.984
x[4541] = -4092.81, v[4541] = 439.92
x[4542] = -4090.63, v[4542] = 430.465
x[4543] = -4088.5, v[4543] = 421.686
x[4544] = -4086.42, v[4544] = 413.633
x[4545] = -4084.37, v[4545] = 406.344
x[4546] = -4082.35, v[4546] = 399.84
x[4547] = -4080.37, v[4547] = 394.131
x[4548] = -4078.41, v[4548] = 389.212
x[4549] = -4076.48, v[4549] = 385.068
x[4550] = -4074.56, v[4550] = 381.671
x[4551] = -4072.66, v[4551] = 378.985
x[4552] = -4070.77, v[4552] = 376.963
x[4553] = -4068.89, v[4553] = 375.547
x[4554] = -4067.02, v[4554] = 374.673
x[4555] = -4065.14, v[4555] = 374.27
x[4556] = -4063.27, v[4556] = 374.258
x[4557] = -4061.4, v[4557] = 374.553
x[4558] = -4059.53, v[4558] = 375.065
x[4559] = -4057.65, v[4559] = 375.702
x[4560] = -4055.77, v[4560] = 376.369
x[4561] = -4053.89, v[4561] = 376.967
x[4562] = -4052, v[4562] = 377.401
x[4563] = -4050.11, v[4563] = 377.576
x[4564] = -4048.23, v[4564] = 377.399
x[4565] = -4046.34, v[4565] = 376.783
x[4566] = -4044.46, v[4566] = 375.647
x[4567] = -4042.58, v[4567] = 373.917
x[4568] = -4040.72, v[4568] = 371.527
x[4569] = -4038.87, v[4569] = 368.421
x[4570] = -4037.03, v[4570] = 364.554
x[4571] = -4035.22, v[4571] = 359.893
x[4572] = -4033.44, v[4572] = 354.416
x[4573] = -4031.68, v[4573] = 348.111
x[4574] = -4029.95, v[4574] = 340.981
x[4575] = -4028.27, v[4575] = 333.037
x[4576] = -4026.62, v[4576] = 324.302
x[4577] = -4025.03, v[4577] = 314.809
x[4578] = -4023.48, v[4578] = 304.597
x[4579] = -4021.98, v[4579] = 293.715
x[4580] = -4020.54, v[4580] = 282.217
x[4581] = -4019.16, v[4581] = 270.162
x[4582] = -4017.84, v[4582] = 257.611
x[4583] = -4016.58, v[4583] = 244.628
x[4584] = -4015.39, v[4584] = 231.28
x[4585] = -4014.27, v[4585] = 217.631
x[4586] = -4013.21, v[4586] = 203.746
x[4587] = -4012.23, v[4587] = 189.689
x[4588] = -4011.32, v[4588] = 175.521
x[4589] = -4010.48, v[4589] = 161.301
x[4590] = -4009.7, v[4590] = 147.085
x[4591] = -4009, v[4591] = 132.928
x[4592] = -4008.38, v[4592] = 118.878
x[4593] = -4007.82, v[4593] = 104.985
x[4594] = -4007.33, v[4594] = 91.2923
x[4595] = -4006.9, v[4595] = 77.8433
x[4596] = -4006.55, v[4596] = 64.6774
x[4597] = -4006.26, v[4597] = 51.8324
x[4598] = -4006.03, v[4598] = 39.3438
x[4599] = -4005.86, v[4599] = 27.2453
x[4600] = -4005.76, v[4600] = 15.5689
x[4601] = -4005.71, v[4601] = 4.34509
x[4602] = -4005.71, v[4602] = -6.39702
x[4603] = -4005.77, v[4603] = -16.6298
x[4604] = -4005.88, v[4604] = -26.3267
x[4605] = -4006.03, v[4605] = -35.4628
x[4606] = -4006.23, v[4606] = -44.0142
x[4607] = -4006.47, v[4607] = -51.9588
x[4608] = -4006.75, v[4608] = -59.2756
x[4609] = -4007.07, v[4609] = -65.9455
x[4610] = -4007.41, v[4610] = -71.9512
x[4611] = -4007.79, v[4611] = -77.2771
x[4612] = -4008.19, v[4612] = -81.91
x[4613] = -4008.61, v[4613] = -85.8385
x[4614] = -4009.04, v[4614] = -89.0539
x[4615] = -4009.5, v[4615] = -91.5496
x[4616] = -4009.96, v[4616] = -93.3217
x[4617] = -4010.43, v[4617] = -94.3687
x[4618] = -4010.9, v[4618] = -94.6917
x[4619] = -4011.38, v[4619] = -94.2943
x[4620] = -4011.85, v[4620] = -93.1823
x[4621] = -4012.31, v[4621] = -91.3638
x[4622] = -4012.76, v[4622] = -88.8493
x[4623] = -4013.2, v[4623] = -85.6508
x[4624] = -4013.62, v[4624] = -81.7823
x[4625] = -4014.01, v[4625] = -77.2592
x[4626] = -4014.39, v[4626] = -72.0979
x[4627] = -4014.74, v[4627] = -66.3161
x[4628] = -4015.05, v[4628] = -59.932
x[4629] = -4015.34, v[4629] = -52.9644
x[4630] = -4015.58, v[4630] = -45.4321
x[4631] = -4015.79, v[4631] = -37.3544
x[4632] = -4015.96, v[4632] = -28.7501
x[4633] = -4016.08, v[4633] = -19.6382
x[4634] = -4016.15, v[4634] = -10.037
x[4635] = -4016.18, v[4635] = 0.0351913
x[4636] = -4016.15, v[4636] = 10.5604
x[4637] = -4016.07, v[4637] = 21.521
x[4638] = -4015.94, v[4638] = 32.8992
x[4639] = -4015.74, v[4639] = 44.6774
x[4640] = -4015.49, v[4640] = 56.8372
x[4641] = -4015.17, v[4641] = 69.3601
x[4642] = -4014.8, v[4642] = 82.2262
x[4643] = -4014.35, v[4643] = 95.4147
x[4644] = -4013.84, v[4644] = 108.903
x[4645] = -4013.26, v[4645] = 122.665
x[4646] = -4012.61, v[4646] = 136.676
x[4647] = -4011.9, v[4647] = 150.903
x[4648] = -4011.11, v[4648] = 165.314
x[4649] = -4010.24, v[4649] = 179.87
x[4650] = -4009.31, v[4650] = 194.532
x[4651] = -4008.3, v[4651] = 209.252
x[4652] = -4007.21, v[4652] = 223.982
x[4653] = -4006.06, v[4653] = 238.666
x[4654] = -4004.83, v[4654] = 253.247
x[4655] = -4003.53, v[4655] = 267.661
x[4656] = -4002.15, v[4656] = 281.843
x[4657] = -4000.71, v[4657] = 295.725
x[4658] = -3999.19, v[4658] = 309.234
x[4659] = -3997.61, v[4659] = 322.301
x[4660] = -3995.97, v[4660] = 334.854
x[4661] = -3994.27, v[4661] = 346.825
x[4662] = -3992.5, v[4662] = 358.148
x[4663] = -3990.68, v[4663] = 368.763
x[4664] = -3988.82, v[4664] = 378.617
x[4665] = -3986.9, v[4665] = 387.665
x[4666] = -3984.94, v[4666] = 395.872
x[4667] = -3982.94, v[4667] = 403.216
x[4668] = -3980.91, v[4668] = 409.685
x[4669] = -3978.84, v[4669] = 415.283
x[4670] = -3976.75, v[4670] = 420.026
x[4671] = -3974.64, v[4671] = 423.946
x[4672] = -3972.51, v[4672] = 427.087
x[4673] = -3970.37, v[4673] = 429.508
x[4674] = -3968.22, v[4674] = 431.279
x[4675] = -3966.06, v[4675] = 432.482
x[4676] = -3963.89, v[4676] = 433.207
x[4677] = -3961.73, v[4677] = 433.555
x[4678] = -3959.56, v[4678] = 433.629
x[4679] = -3957.39, v[4679] = 433.538
x[4680] = -3955.22, v[4680] = 433.394
x[4681] = -3953.06, v[4681] = 433.308
x[4682] = -3950.89, v[4682] = 433.389
x[4683] = -3948.72, v[4683] = 433.743
x[4684] = -3946.55, v[4684] = 434.472
x[4685] = -3944.38, v[4685] = 435.668
x[4686] = -3942.2, v[4686] = 437.42
x[4687] = -3940, v[4687] = 439.804
x[4688] = -3937.8, v[4688] = 442.886
x[4689] = -3935.58, v[4689] = 446.723
x[4690] = -3933.33, v[4690] = 451.355
x[4691] = -3931.06, v[4691] = 456.811
x[4692] = -3928.76, v[4692] = 463.106
x[4693] = -3926.43, v[4693] = 470.238
x[4694] = -3924.06, v[4694] = 478.187
x[4695] = -3921.65, v[4695] = 486.919
x[4696] = -3919.19, v[4696] = 496.378
x[4697] = -3916.68, v[4697] = 506.492
x[4698] = -3914.13, v[4698] = 517.169
x[4699] = -3911.51, v[4699] = 528.298
x[4700] = -3908.84, v[4700] = 539.752
x[4701] = -3906.12, v[4701] = 551.383
x[4702] = -3903.33, v[4702] = 563.03
x[4703] = -3900.49, v[4703] = 574.521
x[4704] = -3897.58, v[4704] = 585.669
x[4705] = -3894.63, v[4705] = 596.287
x[4706] = -3891.62, v[4706] = 606.184
x[4707] = -3888.57, v[4707] = 615.174
x[4708] = -3885.47, v[4708] = 623.081
x[4709] = -3882.34, v[4709] = 629.746
x[4710] = -3879.17, v[4710] = 635.029
x[4711] = -3875.99, v[4711] = 638.821
x[4712] = -3872.78, v[4712] = 641.04
x[4713] = -3869.58, v[4713] = 641.64
x[4714] = -3866.37, v[4714] = 640.613
x[4715] = -3863.17, v[4715] = 637.984
x[4716] = -3859.99, v[4716] = 633.817
x[4717] = -3856.83, v[4717] = 628.208
x[4718] = -3853.71, v[4718] = 621.281
x[4719] = -3850.62, v[4719] = 613.186
x[4720] = -3847.57, v[4720] = 604.092
x[4721] = -3844.58, v[4721] = 594.181
x[4722] = -3841.63, v[4722] = 583.64
x[4723] = -3838.74, v[4723] = 572.663
x[4724] = -3835.91, v[4724] = 561.436
x[4725] = -3833.13, v[4725] = 550.139
x[4726] = -3830.4, v[4726] = 538.942
x[4727] = -3827.74, v[4727] = 527.998
x[4728] = -3825.12, v[4728] = 517.445
x[4729] = -3822.56, v[4729] = 507.405
x[4730] = -3820.05, v[4730] = 497.977
x[4731] = -3817.58, v[4731] = 489.243
x[4732] = -3815.16, v[4732] = 481.267
x[4733] = -3812.77, v[4733] = 474.091
x[4734] = -3810.42, v[4734] = 467.743
x[4735] = -3808.09, v[4735] = 462.229
x[4736] = -3805.79, v[4736] = 457.541
x[4737] = -3803.52, v[4737] = 453.656
x[4738] = -3801.26, v[4738] = 450.534
x[4739] = -3799.01, v[4739] = 448.122
x[4740] = -3796.78, v[4740] = 446.357
x[4741] = -3794.55, v[4741] = 445.161
x[4742] = -3792.33, v[4742] = 444.448
x[4743] = -3790.1, v[4743] = 444.123
x[4744] = -3787.88, v[4744] = 444.084
x[4745] = -3785.66, v[4745] = 444.224
x[4746] = -3783.44, v[4746] = 444.43
x[4747] = -3781.22, v[4747] = 444.588
x[4748] = -3779, v[4748] = 444.584
x[4749] = -3776.77, v[4749] = 444.307
x[4750] = -3774.55, v[4750] = 443.649
x[4751] = -3772.34, v[4751] = 442.506
x[4752] = -3770.13, v[4752] = 440.786
x[4753] = -3767.93, v[4753] = 438.404
x[4754] = -3765.74, v[4754] = 435.287
x[4755] = -3763.58, v[4755] = 431.375
x[4756] = -3761.43, v[4756] = 426.623
x[4757] = -3759.31, v[4757] = 421
x[4758] = -3757.22, v[4758] = 414.487
x[4759] = -3755.16, v[4759] = 407.085
x[4760] = -3753.15, v[4760] = 398.804
x[4761] = -3751.18, v[4761] = 389.669
x[4762] = -3749.25, v[4762] = 379.719
x[4763] = -3747.38, v[4763] = 369
x[4764] = -3745.56, v[4764] = 357.57
x[4765] = -3743.8, v[4765] = 345.491
x[4766] = -3742.11, v[4766] = 332.832
x[4767] = -3740.48, v[4767] = 319.666
x[4768] = -3738.91, v[4768] = 306.067
x[4769] = -3737.41, v[4769] = 292.109
x[4770] = -3735.99, v[4770] = 277.866
x[4771] = -3734.64, v[4771] = 263.408
x[4772] = -3733.36, v[4772] = 248.804
x[4773] = -3732.15, v[4773] = 234.119
x[4774] = -3731.01, v[4774] = 219.412
x[4775] = -3729.95, v[4775] = 204.739
x[4776] = -3728.97, v[4776] = 190.151
x[4777] = -3728.05, v[4777] = 175.693
x[4778] = -3727.21, v[4778] = 161.408
x[4779] = -3726.44, v[4779] = 147.332
x[4780] = -3725.74, v[4780] = 133.498
x[4781] = -3725.1, v[4781] = 119.936
x[4782] = -3724.54, v[4782] = 106.672
x[4783] = -3724.04, v[4783] = 93.7297
x[4784] = -3723.6, v[4784] = 81.1304
x[4785] = -3723.23, v[4785] = 68.8933
x[4786] = -3722.91, v[4786] = 57.0363
x[4787] = -3722.66, v[4787] = 45.5759
x[4788] = -3722.46, v[4788] = 34.5282
x[4789] = -3722.31, v[4789] = 23.9087
x[4790] = -3722.22, v[4790] = 13.7327
x[4791] = -3722.17, v[4791] = 4.01535
x[4792] = -3722.18, v[4792] = -5.2278
x[4793] = -3722.22, v[4793] = -13.9811
x[4794] = -3722.32, v[4794] = -22.2285
x[4795] = -3722.45, v[4795] = -29.9537
x[4796] = -3722.62, v[4796] = -37.1401
x[4797] = -3722.82, v[4797] = -43.771
x[4798] = -3723.05, v[4798] = -49.8294
x[4799] = -3723.32, v[4799] = -55.2986
x[4800] = -3723.61, v[4800] = -60.1621
x[4801] = -3723.92, v[4801] = -64.404
x[4802] = -3724.25, v[4802] = -68.0088
x[4803] = -3724.6, v[4803] = -70.9622
x[4804] = -3724.96, v[4804] = -73.251
x[4805] = -3725.33, v[4805] = -74.8635
x[4806] = -3725.71, v[4806] = -75.7894
x[4807] = -3726.09, v[4807] = -76.0204
x[4808] = -3726.47, v[4808] = -75.55
x[4809] = -3726.84, v[4809] = -74.3742
x[4810] = -3727.21, v[4810] = -72.4908
x[4811] = -3727.57, v[4811] = -69.9004
x[4812] = -3727.91, v[4812] = -66.6057
x[4813] = -3728.24, v[4813] = -62.6119
x[4814] = -3728.54, v[4814] = -57.9268
x[4815] = -3728.81, v[4815] = -52.5606
x[4816] = -3729.06, v[4816] = -46.5256
x[4817] = -3729.28, v[4817] = -39.8368
x[4818] = -3729.46, v[4818] = -32.5112
x[4819] = -3729.6, v[4819] = -24.568
x[4820] = -3729.71, v[4820] = -16.0287
x[4821] = -3729.77, v[4821] = -6.91654
x[4822] = -3729.78, v[4822] = 2.7429
x[4823] = -3729.74, v[4823] = 12.9222
x[4824] = -3729.65, v[4824] = 23.592
x[4825] = -3729.5, v[4825] = 34.7209
x[4826] = -3729.3, v[4826] = 46.2753
x[4827] = -3729.04, v[4827] = 58.2197
x[4828] = -3728.72, v[4828] = 70.5161
x[4829] = -3728.33, v[4829] = 83.1246
x[4830] = -3727.89, v[4830] = 96.0024
x[4831] = -3727.37, v[4831] = 109.105
x[4832] = -3726.8, v[4832] = 122.384
x[4833] = -3726.15, v[4833] = 135.789
x[4834] = -3725.44, v[4834] = 149.268
x[4835] = -3724.66, v[4835] = 162.764
x[4836] = -3723.81, v[4836] = 176.221
x[4837] = -3722.9, v[4837] = 189.578
x[4838] = -3721.91, v[4838] = 202.772
x[4839] = -3720.87, v[4839] = 215.74
x[4840] = -3719.76, v[4840] = 228.418
x[4841] = -3718.58, v[4841] = 240.74
x[4842] = -3717.35, v[4842] = 252.643
x[4843] = -3716.06, v[4843] = 264.065
x[4844] = -3714.71, v[4844] = 274.944
x[4845] = -3713.31, v[4845] = 285.224
x[4846] = -3711.86, v[4846] = 294.854
x[4847] = -3710.36, v[4847] = 303.788
x[4848] = -3708.82, v[4848] = 311.987
x[4849] = -3707.24, v[4849] = 319.42
x[4850] = -3705.62, v[4850] = 326.066
x[4851] = -3703.98, v[4851] = 331.912
x[4852] = -3702.31, v[4852] = 336.957
x[4853] = -3700.61, v[4853] = 341.211
x[4854] = -3698.89, v[4854] = 344.692
x[4855] = -3697.16, v[4855] = 347.432
x[4856] = -3695.42, v[4856] = 349.472
x[4857] = -3693.67, v[4857] = 350.863
x[4858] = -3691.91, v[4858] = 351.665
x[4859] = -3690.15, v[4859] = 351.945
x[4860] = -3688.39, v[4860] = 351.78
x[4861] = -3686.63, v[4861] = 351.249
x[4862] = -3684.88, v[4862] = 350.437
x[4863] = -3683.13, v[4863] = 349.432
x[4864] = -3681.38, v[4864] = 348.325
x[4865] = -3679.65, v[4865] = 347.205
x[4866] = -3677.91, v[4866] = 346.162
x[4867] = -3676.18, v[4867] = 345.283
x[4868] = -3674.46, v[4868] = 344.654
x[4869] = -3672.74, v[4869] = 344.354
x[4870] = -3671.02, v[4870] = 344.462
x[4871] = -3669.29, v[4871] = 345.046
x[4872] = -3667.57, v[4872] = 346.173
x[4873] = -3665.83, v[4873] = 347.899
x[4874] = -3664.09, v[4874] = 350.276
x[4875] = -3662.33, v[4875] = 353.347
x[4876] = -3660.55, v[4876] = 357.144
x[4877] = -3658.76, v[4877] = 361.694
x[4878] = -3656.94, v[4878] = 367.012
x[4879] = -3655.09, v[4879] = 373.103
x[4880] = -3653.2, v[4880] = 379.962
x[4881] = -3651.29, v[4881] = 387.57
x[4882] = -3649.33, v[4882] = 395.9
x[4883] = -3647.33, v[4883] = 404.909
x[4884] = -3645.28, v[4884] = 414.542
x[4885] = -3643.18, v[4885] = 424.731
x[4886] = -3641.03, v[4886] = 435.393
x[4887] = -3638.83, v[4887] = 446.432
x[4888] = -3636.57, v[4888] = 457.739
x[4889] = -3634.25, v[4889] = 469.192
x[4890] = -3631.88, v[4890] = 480.657
x[4891] = -3629.44, v[4891] = 491.99
x[4892] = -3626.96, v[4892] = 503.04
x[4893] = -3624.41, v[4893] = 513.651
x[4894] = -3621.82, v[4894] = 523.663
x[4895] = -3619.18, v[4895] = 532.922
x[4896] = -3616.49, v[4896] = 541.275
x[4897] = -3613.76, v[4897] = 548.584
x[4898] = -3611.01, v[4898] = 554.72
x[4899] = -3608.22, v[4899] = 559.578
x[4900] = -3605.41, v[4900] = 563.07
x[4901] = -3602.59, v[4901] = 565.138
x[4902] = -3599.76, v[4902] = 565.746
x[4903] = -3596.93, v[4903] = 564.892
x[4904] = -3594.11, v[4904] = 562.6
x[4905] = -3591.3, v[4905] = 558.921
x[4906] = -3588.52, v[4906] = 553.933
x[4907] = -3585.76, v[4907] = 547.739
x[4908] = -3583.04, v[4908] = 540.46
x[4909] = -3580.36, v[4909] = 532.234
x[4910] = -3577.72, v[4910] = 523.209
x[4911] = -3575.13, v[4911] = 513.542
x[4912] = -3572.58, v[4912] = 503.392
x[4913] = -3570.09, v[4913] = 492.919
x[4914] = -3567.66, v[4914] = 482.278
x[4915] = -3565.27, v[4915] = 471.617
x[4916] = -3562.94, v[4916] = 461.073
x[4917] = -3560.66, v[4917] = 450.775
x[4918] = -3558.43, v[4918] = 440.836
x[4919] = -3556.25, v[4919] = 431.357
x[4920] = -3554.12, v[4920] = 422.425
x[4921] = -3552.03, v[4921] = 414.111
x[4922] = -3549.98, v[4922] = 406.474
x[4923] = -3547.96, v[4923] = 399.558
x[4924] = -3545.98, v[4924] = 393.393
x[4925] = -3544.03, v[4925] = 387.996
x[4926] = -3542.1, v[4926] = 383.371
x[4927] = -3540.2, v[4927] = 379.513
x[4928] = -3538.31, v[4928] = 376.401
x[4929] = -3536.43, v[4929] = 374.007
x[4930] = -3534.57, v[4930] = 372.292
x[4931] = -3532.71, v[4931] = 371.207
x[4932] = -3530.85, v[4932] = 370.694
x[4933] = -3529, v[4933] = 370.687
x[4934] = -3527.15, v[4934] = 371.113
x[4935] = -3525.29, v[4935] = 371.893
x[4936] = -3523.43, v[4936] = 372.941
x[4937] = -3521.56, v[4937] = 374.166
x[4938] = -3519.69, v[4938] = 375.475
x[4939] = -3517.81, v[4939] = 376.771
x[4940] = -3515.92, v[4940] = 377.956
x[4941] = -3514.03, v[4941] = 378.934
x[4942] = -3512.13, v[4942] = 379.609
x[4943] = -3510.23, v[4943] = 379.888
x[4944] = -3508.33, v[4944] = 379.685
x[4945] = -3506.43, v[4945] = 378.918
x[4946] = -3504.54, v[4946] = 377.515
x[4947] = -3502.66, v[4947] = 375.412
x[4948] = -3500.79, v[4948] = 372.554
x[4949] = -3498.93, v[4949] = 368.899
x[4950] = -3497.1, v[4950] = 364.417
x[4951] = -3495.29, v[4951] = 359.088
x[4952] = -3493.51, v[4952] = 352.906
x[4953] = -3491.76, v[4953] = 345.877
x[4954] = -3490.05, v[4954] = 338.018
x[4955] = -3488.38, v[4955] = 329.357
x[4956] = -3486.76, v[4956] = 319.93
x[4957] = -3485.18, v[4957] = 309.783
x[4958] = -3483.66, v[4958] = 298.971
x[4959] = -3482.19, v[4959] = 287.551
x[4960] = -3480.78, v[4960] = 275.588
x[4961] = -3479.43, v[4961] = 263.148
x[4962] = -3478.15, v[4962] = 250.301
x[4963] = -3476.93, v[4963] = 237.116
x[4964] = -3475.78, v[4964] = 223.662
x[4965] = -3474.69, v[4965] = 210.009
x[4966] = -3473.68, v[4966] = 196.224
x[4967] = -3472.73, v[4967] = 182.37
x[4968] = -3471.86, v[4968] = 168.509
x[4969] = -3471.05, v[4969] = 154.702
x[4970] = -3470.31, v[4970] = 141.002
x[4971] = -3469.64, v[4971] = 127.463
x[4972] = -3469.03, v[4972] = 114.134
x[4973] = -3468.5, v[4973] = 101.061
